Suburb,Address,Rooms,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Propertycount,Price_Bin,Landsize_Bin,Distance_Bin,Type,Regionname,Cluster
Glenroy,30 Bourchier St,4.666666666666667,4119606.9867513515,PI,Brad,10/12/2016,31.75572463173302,3046.0,3.0,0.0,18.0,279533.9470314409,140.0,1960.0,Moreland City Council,-37.61021888878649,144.87094908367365,8870.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Glenroy,6 Dromana St,6.5,4302960.272528229,S,Eview,10/12/2016,31.75572463173302,3046.0,4.0,0.0,18.0,260538.00769360518,124.0,1956.0,Moreland City Council,-37.62789602861553,144.81562650079593,8870.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Glenroy,137 Glenroy Rd,2.833333333333333,4456664.020224831,S,Barry,10/12/2016,31.75572463173302,3046.0,2.0,0.0,0.0,275537.50257072086,115.0,1950.0,Moreland City Council,-37.61987753219824,144.84557700256073,8870.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Glenroy,24 Trevannion St,4.666666666666667,4355786.355765604,S,Stockdale,10/12/2016,31.75572463173302,3046.0,3.0,0.0,13.616474352588542,270044.76624677307,81.0,1950.0,Moreland City Council,-37.6098544116766,144.83413095093084,8870.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Glenroy,45 Cosmos St,8.333333333333332,4865335.673963295,S,Stockdale,11/03/2017,31.75572463173302,3046.0,5.0,9.0,18.0,274121.2507720747,176.0,1950.0,Moreland City Council,-37.6140458984402,144.87075831614646,8870.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Glenroy,1/1 Danae St,4.666666666666667,2641755.077816274,S,Eview,12/11/2016,31.75572463173302,3046.0,3.0,0.0,0.0,198823.9534866966,106.0,1970.0,Moreland City Council,-37.609125457456855,144.85435230881032,8870.0,Murah,Sedang,Jauh,t,Northern Metropolitan,0
Glenroy,24 Sadie St,4.666666666666667,4781977.952761763,S,Eview,12/11/2016,31.75572463173302,3046.0,3.0,0.0,7.965126888295677,285560.55707878113,120.0,1960.0,Moreland City Council,-37.60894321890192,144.88029669250466,8870.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Glenroy,149 Augustine Tce,4.666666666666667,2533485.963495226,S,Melbourne,15/10/2016,31.75572463173302,3046.0,3.0,0.0,0.0,197289.49376702678,130.0,2000.0,Moreland City Council,-37.59964905260004,144.8221125967195,8870.0,Murah,Sedang,Jauh,t,Northern Metropolitan,0
Glenroy,45 Fran St,4.666666666666667,3606552.576241728,S,YPA,15/10/2016,31.75572463173302,3046.0,3.0,0.0,0.0,262160.2262621667,125.0,1960.0,Moreland City Council,-37.61422813699513,144.80894963734517,8870.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Glenroy,2/22 Sadie St,2.833333333333333,2189541.829572527,SP,Brad,15/10/2016,31.75572463173302,3046.0,2.0,0.0,7.965126888295677,150814.06909795696,81.0,2000.0,Moreland City Council,-37.6093076960118,144.88048746003184,8870.0,Murah,Sedang,Jauh,u,Northern Metropolitan,0
Glenroy,40 View St,4.666666666666667,3161179.697277347,S,Brad,16/04/2016,31.75572463173302,3046.0,3.0,0.0,0.0,269747.0821633031,85.0,1950.0,Moreland City Council,-37.602747108033995,144.86198300989687,8870.0,Murah,Besar,Jauh,t,Northern Metropolitan,0
Glenroy,10 Anselm Gr,4.666666666666667,4308554.470417303,S,Eview,17/09/2016,31.75572463173302,3046.0,3.0,0.0,18.0,275396.7831035698,102.0,1960.0,Moreland City Council,-37.61277022855563,144.8247833420998,8870.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Glenroy,1/112 Cardinal Rd,6.5,3738000.3607201367,S,Raine,17/09/2016,31.75572463173302,3046.0,3.0,3.9825634441478384,0.0,173656.30657524843,150.0,2014.0,Moreland City Council,-37.61003665023156,144.85587844902764,8870.0,Sedang,Sedang,Jauh,t,Northern Metropolitan,0
Glenroy,139 John St,4.666666666666667,4643275.192824511,S,Barry,18/06/2016,31.75572463173302,3046.0,3.0,3.9825634441478384,7.965126888295677,285560.55707878113,180.0,1970.0,Moreland City Council,-37.600742483929686,144.87304752647242,8870.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Glenroy,2/709 Pascoe Vale Rd,4.666666666666667,2726272.7544961916,SP,Barry,18/06/2016,31.75572463173302,3046.0,3.0,0.0,7.965126888295677,144176.07854284145,99.0,2014.0,Moreland City Council,-37.62680259728591,144.82993406533325,8870.0,Murah,Sedang,Jauh,u,Northern Metropolitan,0
Glenroy,48 Everard St,4.666666666666667,3552717.1834357525,S,Barry,19/11/2016,31.75572463173302,3046.0,3.0,0.0,7.965126888295677,267485.53636400116,142.0,1960.0,Moreland City Council,-37.6093076960118,144.87667210948854,8870.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Glenroy,1/38 Stanley St,2.833333333333333,3816393.43630875,S,Stockdale,19/11/2016,31.75572463173302,3046.0,2.0,0.0,7.965126888295677,174047.9345681234,91.0,2012.0,Moreland City Council,-37.63026512982973,144.82459257457262,8870.0,Sedang,Sedang,Jauh,u,Northern Metropolitan,0
Glenroy,128 Widford St,4.666666666666667,4347492.458733477,S,Stockdale,19/11/2016,31.75572463173302,3046.0,3.0,0.0,0.0,287573.8593820898,104.0,1960.0,Moreland City Council,-37.600742483929686,144.84710314277802,8870.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Glenroy,54 Cromwell St,6.5,3877689.2135116667,S,Stockdale,22/05/2016,31.75572463173302,3046.0,3.0,0.0,7.965126888295677,264387.70102327515,130.0,1960.0,Moreland City Council,-37.6093076960118,144.84309702470762,8870.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Glenroy,106 Outlook Dr,4.666666666666667,3685947.6468793056,S,Stockdale,22/05/2016,31.75572463173302,3046.0,3.0,0.0,18.0,249293.5534571636,139.0,1968.0,Moreland City Council,-37.61823738520379,144.81200191777978,8870.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Glenroy,1/7 Harold St,4.666666666666667,3343999.7131139594,SP,Stockdale,22/08/2016,31.75572463173302,3046.0,3.0,3.9825634441478384,7.965126888295677,156570.9029807754,129.0,2010.0,Moreland City Council,-37.62224663341243,144.85168156343,8870.0,Murah,Sedang,Jauh,t,Northern Metropolitan,0
Glenroy,46 Moonee Bvd,6.5,3685947.6468793056,SP,Stockdale,23/04/2016,31.75572463173302,3046.0,4.0,0.0,7.965126888295677,257211.81492972394,159.0,1968.0,Moreland City Council,-37.60438725502845,144.8112388476711,8870.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Glenroy,47 Cardinal Rd,6.5,6466861.081430184,S,Barry,24/09/2016,31.75572463173302,3046.0,4.0,6.808237176294271,7.965126888295677,273835.5597333281,192.0,2014.0,Moreland City Council,-37.62917169850011,144.85130002837568,8870.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Glenroy,135 Hilton St,4.666666666666667,3685947.6468793056,SP,Barry,24/09/2016,31.75572463173302,3046.0,3.0,0.0,7.965126888295677,259386.47370251603,150.0,1960.0,Moreland City Council,-37.61058336589636,144.85435230881032,8870.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Glenroy,29 Moonee Bvd,4.666666666666667,3484368.9891743828,PI,Barry,24/09/2016,31.75572463173302,3046.0,3.0,3.9825634441478384,7.965126888295677,257042.54367396192,146.0,1975.0,Moreland City Council,-37.604751732138325,144.81238345283415,8870.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Glenroy,65 Farview St,4.666666666666667,4628874.199543718,SP,Stockdale,25/02/2017,31.75572463173302,3046.0,3.0,0.0,18.0,259054.99570690872,100.0,1960.0,Moreland City Council,-37.62662035873096,144.8657983604402,8870.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Glenroy,3/27 Gladstone Pde,2.833333333333333,2684241.118101561,S,YPA,25/02/2017,31.75572463173302,3046.0,2.0,0.0,0.0,138190.41258667543,89.0,2012.0,Moreland City Council,-37.62370454185194,144.8217310616652,8870.0,Murah,Sedang,Jauh,u,Northern Metropolitan,0
Glenroy,52 Glenroy Rd,2.833333333333333,4516765.97743301,S,Barry,25/02/2017,31.75572463173302,3046.0,2.0,0.0,0.0,270193.27422877157,88.0,1955.0,Moreland City Council,-37.621153202082795,144.86198300989687,8870.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Glenroy,165 Hilton St,6.5,3877689.2135116667,S,Stockdale,27/11/2016,31.75572463173302,3046.0,4.0,3.9825634441478384,7.965126888295677,259881.62469130466,180.0,1950.0,Moreland City Council,-37.6098544116766,144.8480569804139,8870.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Glenroy,72 Pecham St,4.666666666666667,4119606.9867513515,S,Barry,27/11/2016,31.75572463173302,3046.0,3.0,0.0,13.616474352588542,275537.50257072086,135.0,1950.0,Moreland City Council,-37.60292934658895,144.8209679915565,8870.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Glenroy,3/48 William St,2.833333333333333,2256071.6798758414,S,Stockdale,27/11/2016,31.75572463173302,3046.0,2.0,0.0,0.0,135921.11224197203,77.0,2013.0,Moreland City Council,-37.62242887196737,144.81524496574158,8870.0,Murah,Sedang,Jauh,t,Northern Metropolitan,0
Glenroy,1/26 York St,4.666666666666667,3685947.6468793056,VB,Nelson,27/11/2016,31.75572463173302,3046.0,3.0,0.0,7.965126888295677,175983.23108448854,143.0,2001.0,Moreland City Council,-37.61750843098404,144.81543573326874,8870.0,Sedang,Sedang,Jauh,t,Northern Metropolitan,0
Glenroy,3/132 Widford St,4.666666666666667,2467063.1976462835,SP,Nelson,28/05/2016,31.75572463173302,3046.0,3.0,3.9825634441478384,0.0,157959.4230618418,121.0,2010.0,Moreland City Council,-37.60019576826486,144.84767544535956,8870.0,Murah,Sedang,Jauh,t,Northern Metropolitan,0
Glenroy,23 Cromwell St,4.666666666666667,4060509.286057016,S,Barry,28/08/2016,31.75572463173302,3046.0,3.0,0.0,7.965126888295677,268547.3386507224,116.0,1950.0,Moreland City Council,-37.612405751445756,144.84176165201745,8870.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Glenroy,2/4 Ash Ct,2.833333333333333,547877.1419659603,PI,Ray,30/07/2016,31.75572463173302,3046.0,2.0,0.0,0.0,125652.27875185588,155.0,2000.0,Moreland City Council,-37.60384053936364,144.84443239739775,8870.0,Murah,Sedang,Jauh,t,Northern Metropolitan,0
Glenroy,44 Morley St,6.5,4937446.396966456,S,Stockdale,30/07/2016,31.75572463173302,3046.0,4.0,3.9825634441478384,18.0,284023.3253212082,194.0,1970.0,Moreland City Council,-37.605116209248195,144.87075831614646,8870.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Glenroy,33 View St,6.5,3927278.802080989,S,Barry,30/07/2016,31.75572463173302,3046.0,4.0,3.9825634441478384,0.0,263439.18201708165,258.0,2005.0,Moreland City Council,-37.60329382369883,144.8625553124784,8870.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Gowanbrae,1 Gowanbrae Dr,4.666666666666667,3883922.240535392,S,Nelson,3/09/2016,32.54727035862976,3043.0,3.0,3.9825634441478384,7.965126888295677,260864.57893365138,138.0,2001.0,Moreland City Council,-37.6253446888464,144.78453139386812,1071.0,Sedang,Besar,Jauh,t,Western Metropolitan,2
Gowanbrae,31 Seggan Cir,4.666666666666667,3213232.398806421,S,Nelson,3/09/2016,32.54727035862976,3043.0,3.0,3.9825634441478384,0.0,121758.54175621178,19.0,2005.0,Moreland City Council,-37.62133544063774,144.79178055990036,1071.0,Murah,Sedang,Jauh,t,Western Metropolitan,2
Gowanbrae,41 Balerno Cir,4.666666666666667,3000752.4712091233,S,Nelson,6/08/2016,32.54727035862976,3043.0,3.0,3.9825634441478384,0.0,157959.4230618418,139.0,2004.0,Moreland City Council,-37.6253446888464,144.79197132742752,1071.0,Murah,Sedang,Jauh,t,Western Metropolitan,2
Gowanbrae,39 Balerno Cir,4.666666666666667,2709514.0059939353,S,Nelson,7/05/2016,32.54727035862976,3043.0,3.0,3.9825634441478384,7.965126888295677,139305.90260834366,138.0,2000.0,Moreland City Council,-37.62479797318158,144.79158979237314,1071.0,Murah,Sedang,Jauh,t,Western Metropolitan,2
Gowanbrae,8 Perth Ct,6.5,4341953.453716937,PI,Nelson,14/05/2016,32.54727035862976,3043.0,4.0,3.9825634441478384,7.965126888295677,231704.66562715656,213.0,2007.0,Moreland City Council,-37.61185903578093,144.79387900269916,1071.0,Sedang,Besar,Jauh,t,Western Metropolitan,2
Gowanbrae,42 Seggan Cir,4.666666666666667,2849735.914895266,S,Nelson,16/04/2016,32.54727035862976,3043.0,3.0,3.9825634441478384,0.0,137627.93194630413,134.0,2004.0,Moreland City Council,-37.62279334907725,144.791399024846,1071.0,Murah,Sedang,Jauh,t,Western Metropolitan,2
Gowanbrae,6 Birk Ct,4.666666666666667,3271889.0342176273,VB,Brad,19/11/2016,32.54727035862976,3043.0,3.0,3.9825634441478384,0.0,210854.96077650337,141.0,2008.0,Moreland City Council,-37.61623276109946,144.79674051560661,1071.0,Murah,Sedang,Jauh,t,Western Metropolitan,2
Gowanbrae,24 Balerno Cir,4.666666666666667,1993004.921618173,PI,Nelson,23/04/2016,32.54727035862976,3043.0,3.0,3.9825634441478384,0.0,127543.33721292393,136.0,2005.0,Moreland City Council,-37.625526927401324,144.7908267222645,1071.0,Murah,Sedang,Jauh,t,Western Metropolitan,2
Gowanbrae,18 Primula Bvd,6.5,4816516.113664955,S,Nelson,26/07/2016,32.54727035862976,3043.0,4.0,3.9825634441478384,7.965126888295677,277486.91435533104,251.0,2000.0,Moreland City Council,-37.620242009308114,144.7946420728078,1071.0,Sedang,Besar,Jauh,t,Western Metropolitan,2
Gowanbrae,8 Perth Ct,6.5,4510133.193341327,SP,Nelson,27/06/2016,32.54727035862976,3043.0,4.0,3.9825634441478384,7.965126888295677,231704.66562715656,213.0,2007.0,Moreland City Council,-37.61185903578093,144.79387900269916,1071.0,Sedang,Besar,Jauh,t,Western Metropolitan,2
Hadfield,20 Bedford St,4.666666666666667,3718561.2981606084,PI,hockingstuart,3/09/2016,30.50241024377975,3046.0,3.0,0.0,7.965126888295677,259054.99570690872,116.0,1960.0,Moreland City Council,-37.62898945994517,144.89002583639007,2606.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Hadfield,29 Sutherland St,4.666666666666667,4209487.420507393,SP,Brad,3/09/2016,30.50241024377975,3046.0,3.0,0.0,7.965126888295677,278173.95908664033,103.0,1970.0,Moreland City Council,-37.62279334907725,144.8905981389716,2606.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Hadfield,2 Knole St,2.833333333333333,3750906.521727204,S,Eview,3/12/2016,30.50241024377975,3046.0,2.0,0.0,0.0,217884.09318329763,98.0,1950.0,Moreland City Council,-37.636825717807525,144.89555809467785,2606.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Hadfield,8 Sherwood St,4.666666666666667,3877689.2135116667,S,YPA,3/12/2016,30.50241024377975,3046.0,3.0,0.0,0.0,260210.3586587341,112.0,1970.0,Moreland City Council,-37.63154079971431,144.896893467368,2606.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Hadfield,26 South St,4.666666666666667,4865335.673963295,S,Holland,4/03/2017,30.50241024377975,3046.0,3.0,3.9825634441478384,7.965126888295677,258221.42601170915,129.0,1950.0,Moreland City Council,-37.63609676358777,144.88907199875428,2606.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Hadfield,2/3 Surrey St,2.833333333333333,2865908.4515517848,SP,Peter,10/09/2016,30.50241024377975,3046.0,2.0,0.0,7.965126888295677,149821.28515016852,96.0,2010.0,Moreland City Council,-37.632998708153806,144.8919335116617,2606.0,Murah,Sedang,Jauh,u,Northern Metropolitan,0
Hadfield,115 West St,6.5,4291747.930139376,S,Barry,10/09/2016,30.50241024377975,3046.0,2.0,3.9825634441478384,7.965126888295677,274831.9021061474,168.0,1950.0,Moreland City Council,-37.61914857797847,144.8720936888366,2606.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Hadfield,148 West St,6.5,3689221.218414303,S,YPA,10/09/2016,30.50241024377975,3046.0,4.0,3.9825634441478384,0.0,233653.4699847526,161.0,1970.0,Moreland City Council,-37.620242009308114,144.87266599141813,2606.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Hadfield,27 Middle St,4.666666666666667,4456664.020224831,S,Barry,10/12/2016,30.50241024377975,3046.0,3.0,0.0,7.965126888295677,254468.21877674965,134.0,1970.0,Moreland City Council,-37.62826050572541,144.89250581424318,2606.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Hadfield,75 West St,4.666666666666667,4816516.113664955,S,Stockdale,10/12/2016,30.50241024377975,3046.0,3.0,3.9825634441478384,7.965126888295677,253595.05952068037,116.0,1960.0,Moreland City Council,-37.62607364306614,144.87075831614646,2606.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Hadfield,24 South St,4.666666666666667,4562884.638700322,S,Stockdale,12/06/2016,30.50241024377975,3046.0,3.0,3.9825634441478384,7.965126888295677,191232.16176731334,251.0,2011.0,Moreland City Council,-37.636279002142714,144.88945353380853,2606.0,Sedang,Sedang,Jauh,t,Northern Metropolitan,0
Hadfield,40 Angus St,4.666666666666667,4510133.193341327,S,Barry,12/11/2016,30.50241024377975,3046.0,3.0,0.0,0.0,254119.87607742322,115.0,1960.0,Moreland City Council,-37.62297558763219,144.8823951353035,2606.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Hadfield,9 South St,4.666666666666667,3976250.436721054,S,YPA,12/11/2016,30.50241024377975,3046.0,3.0,0.0,7.965126888295677,255161.2587112646,106.0,1970.0,Moreland City Council,-37.63755467202727,144.89555809467785,2606.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Hadfield,1/32 Sutherland St,4.666666666666667,3308109.767147875,S,Raine,12/11/2016,30.50241024377975,3046.0,3.0,3.9825634441478384,13.616474352588542,164624.84972807646,113.0,2000.0,Moreland City Council,-37.62224663341243,144.8915519766074,2606.0,Murah,Sedang,Jauh,t,Northern Metropolitan,0
Hadfield,1 Barunah St,6.5,4701874.81898145,S,Eview,13/08/2016,30.50241024377975,3046.0,3.0,0.0,7.965126888295677,274831.9021061474,176.0,1960.0,Moreland City Council,-37.61623276109946,144.87495520174406,2606.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Hadfield,101 Middle St,2.833333333333333,4413358.639498067,S,Stockdale,13/08/2016,30.50241024377975,3046.0,3.0,6.808237176294271,0.0,256191.83094958556,103.0,1950.0,Moreland City Council,-37.62680259728591,144.87972438992318,2606.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Hadfield,23 Surrey St,2.833333333333333,3308109.767147875,SP,Stockdale,14/05/2016,30.50241024377975,3046.0,2.0,0.0,13.616474352588542,258053.8688960639,102.0,1960.0,Moreland City Council,-37.63226975393406,144.8886904636999,2606.0,Murah,Besar,Jauh,t,Northern Metropolitan,0
Hadfield,1/22 Volga St,4.666666666666667,3047260.957161189,PI,Raine,16/04/2016,30.50241024377975,3046.0,3.0,3.9825634441478384,7.965126888295677,166329.22751022212,115.0,2012.0,Moreland City Council,-37.62169991774763,144.87724441207004,2606.0,Murah,Sedang,Jauh,t,Northern Metropolitan,0
Hadfield,24 Talbot St,4.666666666666667,3887035.0507750055,S,Stockdale,18/06/2016,30.50241024377975,3046.0,4.0,0.0,13.616474352588542,258388.70080689102,95.0,1965.0,Moreland City Council,-37.63318094670874,144.88849969617274,2606.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Hadfield,19 Barbara St,4.666666666666667,3343999.7131139594,SP,Brad,22/05/2016,30.50241024377975,3046.0,3.0,0.0,13.616474352588542,261190.079446399,142.0,1960.0,Moreland City Council,-37.62844274428035,144.87877055228736,2606.0,Murah,Besar,Jauh,t,Northern Metropolitan,0
Hadfield,100 South St,2.833333333333333,1336496.0706036424,VB,Stockdale,22/05/2016,30.50241024377975,3046.0,2.0,0.0,0.0,172472.06707654888,2.0,1970.0,Moreland City Council,-37.63445661659332,144.87323829399958,2606.0,Murah,Sedang,Jauh,t,Northern Metropolitan,0
Hadfield,92 West St,2.833333333333333,4379948.753631588,S,Barry,25/02/2017,30.50241024377975,3046.0,2.0,0.0,0.0,261676.3378917533,92.0,1960.0,Moreland City Council,-37.62698483584084,144.8713306187279,2606.0,Sedang,Besar,Jauh,t,Northern Metropolitan,0
Hadfield,2/22 Volga St,2.833333333333333,2709514.0059939353,S,Nelson,26/07/2016,30.50241024377975,3046.0,2.0,0.0,0.0,113480.61845039482,110.0,2012.0,Moreland City Council,-37.62169991774763,144.8776259471244,2606.0,Murah,Sedang,Jauh,t,Northern Metropolitan,0
Hadfield,25 East St,2.833333333333333,3085601.956684608,S,D'Aprano,27/11/2016,30.50241024377975,3046.0,2.0,0.0,7.965126888295677,204735.07821512406,79.0,1990.0,Moreland City Council,-37.63226975393406,144.89345965187903,2606.0,Murah,Sedang,Jauh,t,Northern Metropolitan,0
Hampton,1/30 Grenville St,2.833333333333333,5257500.742398174,S,hockingstuart,3/09/2016,32.67602447760318,3188.0,2.0,0.0,0.0,163761.56109305055,87.0,1975.0,Bayside City Council,-38.03811501578232,144.99113262578726,5454.0,Sedang,Sedang,Jauh,u,Southern Metropolitan,1
Hampton,38 Myrtle Rd,6.5,9739782.059260288,S,Nick,3/09/2016,32.67602447760318,3188.0,3.0,6.808237176294271,7.965126888295677,274973.4239653992,320.0,2015.0,Bayside City Council,-38.04977828329839,145.01860314969895,5454.0,Mahal,Besar,Jauh,t,Southern Metropolitan,1
Hampton,36 Thomas St,6.5,10325481.101698611,S,hockingstuart,3/09/2016,32.67602447760318,3188.0,4.0,6.808237176294271,7.965126888295677,302788.54966358765,300.0,1904.0,Bayside City Council,-38.04431112665023,145.00143407225417,5454.0,Mahal,Besar,Jauh,t,Southern Metropolitan,1
